agenID_asal,servID,Tujuan_Kecamatan,Tujuan_Kabupaten,Tujuan_Propinsi,JenisUnit,TypeUnit,hargapokok,estimasiHari,keterangan,Flag_DS
119,1,BANGUNTAPAN,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,BANTUL,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,DLINGO,BANTUL,DI YOGYAKARTA,Motor,250 CC,2750000,3,,Y
119,1,IMOGIRI,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,JETIS,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,KASIHAN,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,KRETEK,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,PAJANGAN,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,PANDAK,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,PIYUNGAN,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,PLERET,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,PUNDONG,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,SANDEN,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,SEDAYU,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,SEWON,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,SRANDAKAN,BANTUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,GEDANG SARI,GUNUNG KIDUL,DI YOGYAKARTA,Motor,250 CC,2750000,3,,Y
119,1,GIRISUBO,GUNUNG KIDUL,DI YOGYAKARTA,Motor,250 CC,2750000,3,,Y
119,1,KARANGMOJO,GUNUNG KIDUL,DI YOGYAKARTA,Motor,250 CC,2750000,3,,Y
119,1,NGAWEN,GUNUNG KIDUL,DI YOGYAKARTA,Motor,250 CC,2750000,3,,Y
119,1,NGLIPAR,GUNUNG KIDUL,DI YOGYAKARTA,Motor,250 CC,2750000,3,,Y
119,1,PALIYAN,GUNUNG KIDUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,PANGGANG,GUNUNG KIDUL,DI YOGYAKARTA,Motor,250 CC,2750000,3,,Y
119,1,PATUK,GUNUNG KIDUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
119,1,PLAYEN,GUNUNG KIDUL,DI YOGYAKARTA,Motor,250 CC,2925000,4,,N
